,index,n_trial,rt,stim_selected,correct_stim,correct,feedback,feedback_congruent,correct_count,trial_till_correct,reversal,block_no,participant_no,timed_out,block_type,time_taken,criteria
33,0,34.0,620.0,1,1,True,correct,True,5.0,9.0,2.0,2.0,6.0,0,Fear,6.83275,0
34,0,35.0,604.0,1,0,False,incorrect,True,0.0,1.0,3.0,2.0,6.0,0,Fear,6.83275,0
35,0,36.0,540.0,1,0,False,incorrect,True,0.0,2.0,3.0,2.0,6.0,0,Fear,6.83275,0
36,0,37.0,633.0,1,0,False,incorrect,True,0.0,3.0,3.0,2.0,6.0,0,Fear,6.83275,0
37,0,38.0,732.0,0,0,True,incorrect,False,1.0,4.0,3.0,2.0,6.0,0,Fear,6.83275,0
38,0,39.0,571.0,1,0,False,correct,False,0.0,5.0,3.0,2.0,6.0,0,Fear,6.83275,0
39,0,40.0,733.0,1,0,False,incorrect,True,0.0,6.0,3.0,2.0,6.0,0,Fear,6.83275,0
40,0,41.0,503.0,1,0,False,incorrect,True,0.0,7.0,3.0,2.0,6.0,0,Fear,6.83275,0
41,0,42.0,739.0,0,0,True,incorrect,False,1.0,8.0,3.0,2.0,6.0,0,Fear,6.83275,0
42,0,43.0,706.0,0,0,True,correct,True,2.0,9.0,3.0,2.0,6.0,0,Fear,6.83275,0
43,0,44.0,560.0,0,0,True,correct,True,3.0,10.0,3.0,2.0,6.0,0,Fear,6.83275,0
44,0,45.0,820.0,0,0,True,correct,True,4.0,11.0,3.0,2.0,6.0,0,Fear,6.83275,0
45,0,46.0,998.0,0,0,True,incorrect,False,5.0,12.0,3.0,2.0,6.0,0,Fear,6.83275,0
46,0,47.0,817.0,0,1,False,incorrect,True,0.0,1.0,4.0,2.0,6.0,0,Fear,6.83275,0
47,0,48.0,567.0,0,1,False,incorrect,True,0.0,2.0,4.0,2.0,6.0,0,Fear,6.83275,0
48,0,49.0,679.0,0,1,False,incorrect,True,0.0,3.0,4.0,2.0,6.0,0,Fear,6.83275,0
49,0,50.0,519.0,1,1,True,correct,True,1.0,4.0,4.0,2.0,6.0,0,Fear,6.83275,0
50,0,51.0,653.0,1,1,True,incorrect,False,2.0,5.0,4.0,2.0,6.0,0,Fear,6.83275,0
51,0,52.0,565.0,1,1,True,correct,True,3.0,6.0,4.0,2.0,6.0,0,Fear,6.83275,0
52,0,53.0,776.0,1,1,True,correct,True,4.0,7.0,4.0,2.0,6.0,0,Fear,6.83275,0
53,0,54.0,747.0,1,1,True,correct,True,5.0,8.0,4.0,2.0,6.0,0,Fear,6.83275,0
54,0,55.0,1205.0,1,0,False,incorrect,True,0.0,1.0,5.0,2.0,6.0,0,Fear,6.83275,0
55,0,56.0,554.0,1,0,False,incorrect,True,0.0,2.0,5.0,2.0,6.0,0,Fear,6.83275,0
56,0,57.0,523.0,1,0,False,incorrect,True,0.0,3.0,5.0,2.0,6.0,0,Fear,6.83275,0
57,0,58.0,571.0,1,0,False,incorrect,True,0.0,4.0,5.0,2.0,6.0,0,Fear,6.83275,0
58,0,59.0,904.0,0,0,True,correct,True,1.0,5.0,5.0,2.0,6.0,0,Fear,6.83275,0
59,0,60.0,878.0,0,0,True,correct,True,2.0,6.0,5.0,2.0,6.0,0,Fear,6.83275,0
60,0,61.0,629.0,0,0,True,correct,True,3.0,7.0,5.0,2.0,6.0,0,Fear,6.83275,0
61,0,62.0,572.0,0,0,True,correct,True,4.0,8.0,5.0,2.0,6.0,0,Fear,6.83275,0
62,0,63.0,654.0,0,0,True,correct,True,5.0,9.0,5.0,2.0,6.0,0,Fear,6.83275,0
63,0,64.0,813.0,0,1,False,incorrect,True,0.0,1.0,6.0,2.0,6.0,0,Fear,6.83275,0
64,0,65.0,588.0,0,1,False,incorrect,True,0.0,2.0,6.0,2.0,6.0,0,Fear,6.83275,0
65,0,66.0,662.0,0,1,False,incorrect,True,0.0,3.0,6.0,2.0,6.0,0,Fear,6.83275,0
66,0,67.0,762.0,1,1,True,correct,True,1.0,4.0,6.0,2.0,6.0,0,Fear,6.83275,0
67,0,68.0,530.0,1,1,True,correct,True,2.0,5.0,6.0,2.0,6.0,0,Fear,6.83275,0
68,0,69.0,626.0,1,1,True,incorrect,False,3.0,6.0,6.0,2.0,6.0,0,Fear,6.83275,0
69,0,70.0,503.0,1,1,True,incorrect,False,4.0,7.0,6.0,2.0,6.0,0,Fear,6.83275,0
70,0,71.0,528.0,1,1,True,correct,True,5.0,8.0,6.0,2.0,6.0,0,Fear,6.83275,0
71,0,72.0,649.0,1,0,False,incorrect,True,0.0,1.0,7.0,2.0,6.0,0,Fear,6.83275,0
72,0,73.0,620.0,1,0,False,incorrect,True,0.0,2.0,7.0,2.0,6.0,0,Fear,6.83275,0
73,0,74.0,518.0,1,0,False,correct,False,0.0,3.0,7.0,2.0,6.0,0,Fear,6.83275,0
74,0,75.0,709.0,1,0,False,incorrect,True,0.0,4.0,7.0,2.0,6.0,0,Fear,6.83275,0
75,0,76.0,748.0,1,0,False,correct,False,0.0,5.0,7.0,2.0,6.0,0,Fear,6.83275,0
76,0,77.0,488.0,1,0,False,incorrect,True,0.0,6.0,7.0,2.0,6.0,0,Fear,6.83275,0
77,0,78.0,589.0,1,0,False,correct,False,0.0,7.0,7.0,2.0,6.0,0,Fear,6.83275,0
78,0,79.0,619.0,1,0,False,incorrect,True,0.0,8.0,7.0,2.0,6.0,0,Fear,6.83275,0
79,0,80.0,739.0,1,0,False,incorrect,True,0.0,9.0,7.0,2.0,6.0,0,Fear,6.83275,0
80,0,81.0,604.0,0,0,True,incorrect,False,1.0,10.0,7.0,2.0,6.0,0,Fear,6.83275,0
81,0,82.0,572.0,0,0,True,correct,True,2.0,11.0,7.0,2.0,6.0,0,Fear,6.83275,0
82,0,83.0,806.0,0,0,True,correct,True,3.0,12.0,7.0,2.0,6.0,0,Fear,6.83275,0
83,0,84.0,876.0,0,0,True,correct,True,4.0,13.0,7.0,2.0,6.0,0,Fear,6.83275,0
84,0,85.0,590.0,0,0,True,correct,True,5.0,14.0,7.0,2.0,6.0,0,Fear,6.83275,0
0,0,1.0,3545.0,1,1,True,correct,True,1.0,1.0,0.0,0.0,6.0,0,Points,6.351016666666666,0
1,0,2.0,942.0,1,1,True,correct,True,2.0,2.0,0.0,0.0,6.0,0,Points,6.351016666666666,0
2,0,3.0,1660.0,1,1,True,correct,True,3.0,3.0,0.0,0.0,6.0,0,Points,6.351016666666666,0
3,0,4.0,825.0,1,1,True,correct,True,4.0,4.0,0.0,0.0,6.0,0,Points,6.351016666666666,0
4,0,5.0,839.0,1,1,True,correct,True,5.0,5.0,0.0,0.0,6.0,0,Points,6.351016666666666,0
5,0,6.0,711.0,1,0,False,incorrect,True,0.0,1.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
6,0,7.0,617.0,1,0,False,correct,False,0.0,2.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
7,0,8.0,600.0,1,0,False,incorrect,True,0.0,3.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
8,0,9.0,644.0,1,0,False,correct,False,0.0,4.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
9,0,10.0,626.0,1,0,False,incorrect,True,0.0,5.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
10,0,11.0,566.0,1,0,False,incorrect,True,0.0,6.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
11,0,12.0,842.0,0,0,True,correct,True,1.0,7.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
12,0,13.0,852.0,0,0,True,correct,True,2.0,8.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
13,0,14.0,979.0,0,0,True,correct,True,3.0,9.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
14,0,15.0,857.0,0,0,True,correct,True,4.0,10.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
15,0,16.0,876.0,1,0,False,incorrect,True,0.0,11.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
16,0,17.0,732.0,0,0,True,correct,True,1.0,12.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
17,0,18.0,940.0,0,0,True,correct,True,2.0,13.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
18,0,19.0,995.0,0,0,True,correct,True,3.0,14.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
19,0,20.0,766.0,0,0,True,correct,True,4.0,15.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
20,0,21.0,835.0,0,0,True,incorrect,False,5.0,16.0,1.0,0.0,6.0,0,Points,6.351016666666666,0
21,0,22.0,757.0,0,1,False,incorrect,True,0.0,1.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
22,0,23.0,739.0,1,1,True,correct,True,1.0,2.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
23,0,24.0,746.0,1,1,True,incorrect,False,2.0,3.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
24,0,25.0,955.0,1,1,True,correct,True,3.0,4.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
25,0,26.0,813.0,1,1,True,correct,True,4.0,5.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
26,0,27.0,634.0,1,1,True,correct,True,5.0,6.0,2.0,0.0,6.0,0,Points,6.351016666666666,0
27,0,28.0,792.0,1,0,False,incorrect,True,0.0,1.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
28,0,29.0,1885.0,1,0,False,incorrect,True,0.0,2.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
29,0,30.0,644.0,0,0,True,correct,True,1.0,3.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
30,0,31.0,1097.0,0,0,True,incorrect,False,2.0,4.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
31,0,32.0,626.0,0,0,True,correct,True,3.0,5.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
32,0,33.0,710.0,0,0,True,correct,True,4.0,6.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
33,0,34.0,876.0,0,0,True,correct,True,5.0,7.0,3.0,0.0,6.0,0,Points,6.351016666666666,0
34,0,35.0,904.0,0,1,False,correct,False,0.0,1.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
35,0,36.0,788.0,0,1,False,incorrect,True,0.0,2.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
36,0,37.0,632.0,0,1,False,correct,False,0.0,3.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
37,0,38.0,920.0,0,1,False,incorrect,True,0.0,4.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
38,0,39.0,553.0,0,1,False,incorrect,True,0.0,5.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
39,0,40.0,775.0,1,1,True,correct,True,1.0,6.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
40,0,41.0,851.0,1,1,True,correct,True,2.0,7.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
41,0,42.0,741.0,1,1,True,incorrect,False,3.0,8.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
42,0,43.0,780.0,1,1,True,correct,True,4.0,9.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
43,0,44.0,726.0,1,1,True,incorrect,False,5.0,10.0,4.0,0.0,6.0,0,Points,6.351016666666666,0
44,0,45.0,701.0,1,0,False,incorrect,True,0.0,1.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
45,0,46.0,681.0,0,0,True,incorrect,False,1.0,2.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
46,0,47.0,687.0,0,0,True,incorrect,False,2.0,3.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
47,0,48.0,584.0,1,0,False,incorrect,True,0.0,4.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
48,0,49.0,694.0,1,0,False,correct,False,0.0,5.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
49,0,50.0,524.0,1,0,False,correct,False,0.0,6.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
50,0,51.0,549.0,1,0,False,incorrect,True,0.0,7.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
51,0,52.0,897.0,1,0,False,incorrect,True,0.0,8.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
52,0,53.0,623.0,0,0,True,correct,True,1.0,9.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
53,0,54.0,1068.0,0,0,True,incorrect,False,2.0,10.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
54,0,55.0,1483.0,0,0,True,correct,True,3.0,11.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
55,0,56.0,676.0,0,0,True,incorrect,False,4.0,12.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
56,0,57.0,829.0,0,0,True,correct,True,5.0,13.0,5.0,0.0,6.0,0,Points,6.351016666666666,0
57,0,58.0,753.0,0,1,False,incorrect,True,0.0,1.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
58,0,59.0,722.0,0,1,False,incorrect,True,0.0,2.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
59,0,60.0,585.0,0,1,False,incorrect,True,0.0,3.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
60,0,61.0,613.0,1,1,True,correct,True,1.0,4.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
61,0,62.0,555.0,1,1,True,correct,True,2.0,5.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
62,0,63.0,633.0,1,1,True,correct,True,3.0,6.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
63,0,64.0,629.0,1,1,True,incorrect,False,4.0,7.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
64,0,65.0,587.0,1,1,True,correct,True,5.0,8.0,6.0,0.0,6.0,0,Points,6.351016666666666,0
65,0,66.0,977.0,1,0,False,incorrect,True,0.0,1.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
66,0,67.0,747.0,1,0,False,incorrect,True,0.0,2.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
67,0,68.0,536.0,0,0,True,correct,True,1.0,3.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
68,0,69.0,827.0,0,0,True,correct,True,2.0,4.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
69,0,70.0,857.0,0,0,True,incorrect,False,3.0,5.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
70,0,71.0,597.0,0,0,True,incorrect,False,4.0,6.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
71,0,72.0,652.0,1,0,False,incorrect,True,0.0,7.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
72,0,73.0,675.0,1,0,False,incorrect,True,0.0,8.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
73,0,74.0,598.0,0,0,True,correct,True,1.0,9.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
74,0,75.0,821.0,0,0,True,incorrect,False,2.0,10.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
75,0,76.0,706.0,0,0,True,correct,True,3.0,11.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
76,0,77.0,562.0,0,0,True,correct,True,4.0,12.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
77,0,78.0,537.0,0,0,True,correct,True,5.0,13.0,7.0,0.0,6.0,0,Points,6.351016666666666,0
0,0,1.0,3088.0,0,0,True,incorrect,False,1.0,1.0,0.0,1.0,7.0,0,Disgust,6.11945,0
1,0,2.0,1277.0,1,0,False,correct,False,0.0,2.0,0.0,1.0,7.0,0,Disgust,6.11945,0
2,0,3.0,628.0,1,0,False,incorrect,True,0.0,3.0,0.0,1.0,7.0,0,Disgust,6.11945,0
3,0,4.0,626.0,1,0,False,incorrect,True,0.0,4.0,0.0,1.0,7.0,0,Disgust,6.11945,0
4,0,5.0,664.0,0,0,True,correct,True,1.0,5.0,0.0,1.0,7.0,0,Disgust,6.11945,0
5,0,6.0,502.0,0,0,True,correct,True,2.0,6.0,0.0,1.0,7.0,0,Disgust,6.11945,0
6,0,7.0,606.0,0,0,True,correct,True,3.0,7.0,0.0,1.0,7.0,0,Disgust,6.11945,0
7,0,8.0,656.0,0,0,True,correct,True,4.0,8.0,0.0,1.0,7.0,0,Disgust,6.11945,0
8,0,9.0,617.0,0,0,True,correct,True,5.0,9.0,0.0,1.0,7.0,0,Disgust,6.11945,0
9,0,10.0,545.0,0,0,True,correct,True,6.0,10.0,0.0,1.0,7.0,0,Disgust,6.11945,0
10,0,11.0,589.0,0,1,False,incorrect,True,0.0,1.0,1.0,1.0,7.0,0,Disgust,6.11945,0
11,0,12.0,476.0,1,1,True,incorrect,False,1.0,2.0,1.0,1.0,7.0,0,Disgust,6.11945,0
12,0,13.0,1288.0,1,1,True,correct,True,2.0,3.0,1.0,1.0,7.0,0,Disgust,6.11945,0
13,0,14.0,337.0,0,1,False,incorrect,True,0.0,4.0,1.0,1.0,7.0,0,Disgust,6.11945,0
14,0,15.0,388.0,1,1,True,incorrect,False,1.0,5.0,1.0,1.0,7.0,0,Disgust,6.11945,0
15,0,16.0,720.0,1,1,True,correct,True,2.0,6.0,1.0,1.0,7.0,0,Disgust,6.11945,0
16,0,17.0,455.0,1,1,True,correct,True,3.0,7.0,1.0,1.0,7.0,0,Disgust,6.11945,0
17,0,18.0,598.0,1,1,True,correct,True,4.0,8.0,1.0,1.0,7.0,0,Disgust,6.11945,0
18,0,19.0,519.0,1,1,True,correct,True,5.0,9.0,1.0,1.0,7.0,0,Disgust,6.11945,0
19,0,20.0,1612.0,1,1,True,correct,True,6.0,10.0,1.0,1.0,7.0,0,Disgust,6.11945,0
20,0,21.0,549.0,1,0,False,incorrect,True,0.0,1.0,2.0,1.0,7.0,0,Disgust,6.11945,0
21,0,22.0,434.0,1,0,False,incorrect,True,0.0,2.0,2.0,1.0,7.0,0,Disgust,6.11945,0
22,0,23.0,351.0,1,0,False,correct,False,0.0,3.0,2.0,1.0,7.0,0,Disgust,6.11945,0
23,0,24.0,372.0,1,0,False,incorrect,True,0.0,4.0,2.0,1.0,7.0,0,Disgust,6.11945,0
24,0,25.0,482.0,0,0,True,correct,True,1.0,5.0,2.0,1.0,7.0,0,Disgust,6.11945,0
25,0,26.0,419.0,0,0,True,correct,True,2.0,6.0,2.0,1.0,7.0,0,Disgust,6.11945,0
26,0,27.0,383.0,0,0,True,correct,True,3.0,7.0,2.0,1.0,7.0,0,Disgust,6.11945,0
27,0,28.0,450.0,0,0,True,correct,True,4.0,8.0,2.0,1.0,7.0,0,Disgust,6.11945,0
28,0,29.0,413.0,0,0,True,correct,True,5.0,9.0,2.0,1.0,7.0,0,Disgust,6.11945,0
29,0,30.0,855.0,0,0,True,incorrect,False,6.0,10.0,2.0,1.0,7.0,0,Disgust,6.11945,0
30,0,31.0,292.0,0,1,False,incorrect,True,0.0,1.0,3.0,1.0,7.0,0,Disgust,6.11945,0
31,0,32.0,259.0,0,1,False,incorrect,True,0.0,2.0,3.0,1.0,7.0,0,Disgust,6.11945,0
32,0,33.0,259.0,1,1,True,correct,True,1.0,3.0,3.0,1.0,7.0,0,Disgust,6.11945,0
33,0,34.0,393.0,1,1,True,correct,True,2.0,4.0,3.0,1.0,7.0,0,Disgust,6.11945,0
34,0,35.0,723.0,1,1,True,correct,True,3.0,5.0,3.0,1.0,7.0,0,Disgust,6.11945,0
35,0,36.0,396.0,1,1,True,correct,True,4.0,6.0,3.0,1.0,7.0,0,Disgust,6.11945,0
36,0,37.0,456.0,1,1,True,incorrect,False,5.0,7.0,3.0,1.0,7.0,0,Disgust,6.11945,0
37,0,38.0,425.0,1,1,True,incorrect,False,6.0,8.0,3.0,1.0,7.0,0,Disgust,6.11945,0
38,0,39.0,338.0,1,0,False,incorrect,True,0.0,1.0,4.0,1.0,7.0,0,Disgust,6.11945,0
39,0,40.0,495.0,1,0,False,correct,False,0.0,2.0,4.0,1.0,7.0,0,Disgust,6.11945,0
40,0,41.0,365.0,0,0,True,correct,True,1.0,3.0,4.0,1.0,7.0,0,Disgust,6.11945,0
41,0,42.0,363.0,0,0,True,incorrect,False,2.0,4.0,4.0,1.0,7.0,0,Disgust,6.11945,0
42,0,43.0,554.0,1,0,False,incorrect,True,0.0,5.0,4.0,1.0,7.0,0,Disgust,6.11945,0
43,0,44.0,1298.0,0,0,True,correct,True,1.0,6.0,4.0,1.0,7.0,0,Disgust,6.11945,0
44,0,45.0,355.0,0,0,True,correct,True,2.0,7.0,4.0,1.0,7.0,0,Disgust,6.11945,0
45,0,46.0,424.0,0,0,True,correct,True,3.0,8.0,4.0,1.0,7.0,0,Disgust,6.11945,0
46,0,47.0,409.0,0,0,True,correct,True,4.0,9.0,4.0,1.0,7.0,0,Disgust,6.11945,0
47,0,48.0,348.0,0,0,True,correct,True,5.0,10.0,4.0,1.0,7.0,0,Disgust,6.11945,0
48,0,49.0,865.0,1,0,False,incorrect,True,0.0,11.0,4.0,1.0,7.0,0,Disgust,6.11945,0
49,0,50.0,1108.0,0,0,True,correct,True,1.0,12.0,4.0,1.0,7.0,0,Disgust,6.11945,0
50,0,51.0,331.0,0,0,True,correct,True,2.0,13.0,4.0,1.0,7.0,0,Disgust,6.11945,0
51,0,52.0,333.0,0,0,True,incorrect,False,3.0,14.0,4.0,1.0,7.0,0,Disgust,6.11945,0
52,0,53.0,474.0,0,0,True,incorrect,False,4.0,15.0,4.0,1.0,7.0,0,Disgust,6.11945,0
53,0,54.0,605.0,1,0,False,incorrect,True,0.0,16.0,4.0,1.0,7.0,0,Disgust,6.11945,0
54,0,55.0,446.0,0,0,True,correct,True,1.0,17.0,4.0,1.0,7.0,0,Disgust,6.11945,0
55,0,56.0,491.0,0,0,True,correct,True,2.0,18.0,4.0,1.0,7.0,0,Disgust,6.11945,0
56,0,57.0,365.0,0,0,True,correct,True,3.0,19.0,4.0,1.0,7.0,0,Disgust,6.11945,0
57,0,58.0,404.0,0,0,True,correct,True,4.0,20.0,4.0,1.0,7.0,0,Disgust,6.11945,0
58,0,59.0,392.0,0,0,True,correct,True,5.0,21.0,4.0,1.0,7.0,0,Disgust,6.11945,0
59,0,60.0,369.0,0,0,True,correct,True,6.0,22.0,4.0,1.0,7.0,0,Disgust,6.11945,0
60,0,61.0,539.0,1,1,True,correct,True,1.0,1.0,5.0,1.0,7.0,0,Disgust,6.11945,0
61,0,62.0,349.0,1,1,True,correct,True,2.0,2.0,5.0,1.0,7.0,0,Disgust,6.11945,0
62,0,63.0,461.0,1,1,True,correct,True,3.0,3.0,5.0,1.0,7.0,0,Disgust,6.11945,0
63,0,64.0,382.0,1,1,True,correct,True,4.0,4.0,5.0,1.0,7.0,0,Disgust,6.11945,0
64,0,65.0,400.0,1,1,True,correct,True,5.0,5.0,5.0,1.0,7.0,0,Disgust,6.11945,0
65,0,66.0,431.0,1,1,True,incorrect,False,6.0,6.0,5.0,1.0,7.0,0,Disgust,6.11945,0
66,0,67.0,853.0,0,0,True,correct,True,1.0,1.0,6.0,1.0,7.0,0,Disgust,6.11945,0
67,0,68.0,375.0,0,0,True,correct,True,2.0,2.0,6.0,1.0,7.0,0,Disgust,6.11945,0
68,0,69.0,410.0,0,0,True,correct,True,3.0,3.0,6.0,1.0,7.0,0,Disgust,6.11945,0
69,0,70.0,628.0,0,0,True,correct,True,4.0,4.0,6.0,1.0,7.0,0,Disgust,6.11945,0
70,0,71.0,439.0,0,0,True,correct,True,5.0,5.0,6.0,1.0,7.0,0,Disgust,6.11945,0
71,0,72.0,362.0,0,0,True,correct,True,6.0,6.0,6.0,1.0,7.0,0,Disgust,6.11945,0
72,0,73.0,1062.0,0,1,False,incorrect,True,0.0,1.0,7.0,1.0,7.0,0,Disgust,6.11945,0
73,0,74.0,1085.0,1,1,True,correct,True,1.0,2.0,7.0,1.0,7.0,0,Disgust,6.11945,0
74,0,75.0,457.0,1,1,True,correct,True,2.0,3.0,7.0,1.0,7.0,0,Disgust,6.11945,0
75,0,76.0,444.0,1,1,True,incorrect,False,3.0,4.0,7.0,1.0,7.0,0,Disgust,6.11945,0
76,0,77.0,683.0,1,1,True,correct,True,4.0,5.0,7.0,1.0,7.0,0,Disgust,6.11945,0
77,0,78.0,365.0,1,1,True,correct,True,5.0,6.0,7.0,1.0,7.0,0,Disgust,6.11945,0
78,0,79.0,422.0,1,1,True,incorrect,False,6.0,7.0,7.0,1.0,7.0,0,Disgust,6.11945,0
0,0,1.0,1334.0,0,1,False,incorrect,True,0.0,1.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
1,0,2.0,1179.0,1,1,True,correct,True,1.0,2.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
2,0,3.0,1492.0,1,1,True,incorrect,False,2.0,3.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
3,0,4.0,1369.0,0,1,False,incorrect,True,0.0,4.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
4,0,5.0,571.0,0,1,False,incorrect,True,0.0,5.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
5,0,6.0,960.0,1,1,True,correct,True,1.0,6.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
6,0,7.0,1380.0,1,1,True,correct,True,2.0,7.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
7,0,8.0,1065.0,1,1,True,correct,True,3.0,8.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
8,0,9.0,2216.0,1,1,True,correct,True,4.0,9.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
9,0,10.0,570.0,1,1,True,correct,True,5.0,10.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
10,0,11.0,757.0,1,1,True,incorrect,False,6.0,11.0,0.0,0.0,7.0,0,Fear,10.879033333333334,0
11,0,12.0,359.0,0,0,True,correct,True,1.0,1.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
12,0,13.0,1528.0,0,0,True,correct,True,2.0,2.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
13,0,14.0,2047.0,0,0,True,correct,True,3.0,3.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
14,0,15.0,954.0,1,0,False,incorrect,True,0.0,4.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
15,0,16.0,6461.0,1,0,False,correct,False,0.0,5.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
16,0,17.0,1311.0,1,0,False,incorrect,True,0.0,6.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
17,0,18.0,407.0,0,0,True,incorrect,False,1.0,7.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
18,0,19.0,691.0,1,0,False,incorrect,True,0.0,8.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
19,0,20.0,334.0,0,0,True,correct,True,1.0,9.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
20,0,21.0,565.0,0,0,True,correct,True,2.0,10.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
21,0,22.0,380.0,0,0,True,correct,True,3.0,11.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
22,0,23.0,1026.0,0,0,True,correct,True,4.0,12.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
23,0,24.0,661.0,0,0,True,correct,True,5.0,13.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
24,0,25.0,997.0,0,0,True,correct,True,6.0,14.0,1.0,0.0,7.0,0,Fear,10.879033333333334,0
25,0,26.0,814.0,0,1,False,incorrect,True,0.0,1.0,2.0,0.0,7.0,0,Fear,10.879033333333334,0
26,0,27.0,675.0,1,1,True,correct,True,1.0,2.0,2.0,0.0,7.0,0,Fear,10.879033333333334,0
27,0,28.0,454.0,1,1,True,incorrect,False,2.0,3.0,2.0,0.0,7.0,0,Fear,10.879033333333334,0
28,0,29.0,445.0,0,1,False,incorrect,True,0.0,4.0,2.0,0.0,7.0,0,Fear,10.879033333333334,0
